age,education.num,sex,hours.per.week,income
35,7,Male,36,30k or less
30,10,Male,35,30k or less
35,9,Male,20,30k or less
40,9,Female,38,30k or less
18,7,Female,20,30k or less
63,9,Male,40,30k or less
20,9,Male,40,30k or less
50,14,Male,60,Over 30k
49,14,Male,45,30k or less
53,6,Male,40,30k or less
34,9,Female,40,30k or less
54,9,Male,56,Over 30k
40,10,Male,40,Over 30k
22,13,Female,40,30k or less
62,9,Female,16,30k or less
19,10,Male,40,30k or less
51,11,Female,40,30k or less
31,9,Female,8,30k or less
42,10,Male,90,Over 30k
42,9,Female,35,30k or less
23,13,Female,60,30k or less
28,9,Female,46,30k or less
42,7,Male,40,30k or less
30,9,Male,40,30k or less
33,9,Male,40,30k or less
33,9,Female,40,30k or less
27,7,Male,40,30k or less
20,7,Male,40,30k or less
17,6,Male,30,30k or less
58,10,Female,55,Over 30k
34,13,Male,42,Over 30k
20,9,Male,35,30k or less
64,10,Female,40,Over 30k
41,9,Female,40,Over 30k
53,14,Male,38,Over 30k
44,16,Male,45,30k or less
46,13,Male,60,Over 30k
17,5,Male,20,30k or less
35,9,Male,40,30k or less
36,12,Female,40,30k or less
49,9,Male,40,Over 30k
48,15,Female,25,30k or less
26,13,Male,40,30k or less
26,12,Female,8,30k or less
35,9,Male,40,30k or less
29,5,Male,40,30k or less
36,10,Male,40,30k or less
25,13,Male,40,30k or less
18,6,Male,25,30k or less
21,10,Female,20,30k or less
22,9,Male,40,30k or less
36,10,Female,40,30k or less
42,10,Male,50,Over 30k
37,11,Male,54,30k or less
39,12,Male,40,30k or less
32,13,Male,40,30k or less
53,9,Male,40,30k or less
30,7,Male,40,30k or less
51,10,Female,40,Over 30k
62,11,Female,40,30k or less
23,13,Male,40,30k or less
37,10,Male,40,30k or less
27,12,Female,40,30k or less
41,10,Male,40,30k or less
47,13,Male,40,Over 30k
25,10,Female,40,Over 30k
35,12,Female,50,30k or less
36,11,Female,50,Over 30k
42,13,Male,60,30k or less
51,9,Male,40,30k or less
34,9,Male,40,30k or less
27,13,Male,41,30k or less
39,9,Male,40,30k or less
31,13,Female,50,30k or less
23,7,Male,35,30k or less
66,13,Male,99,30k or less
26,9,Male,40,30k or less
52,9,Male,40,Over 30k
53,7,Female,30,30k or less
37,12,Male,50,30k or less
17,7,Female,5,30k or less
50,11,Male,40,Over 30k
39,10,Male,40,30k or less
28,13,Female,40,30k or less
38,12,Male,40,30k or less
28,13,Male,40,30k or less
40,5,Male,45,30k or less
20,10,Male,40,30k or less
32,13,Male,40,Over 30k
23,13,Male,40,30k or less
36,9,Male,50,30k or less
34,6,Male,40,30k or less
34,9,Male,44,30k or less
36,15,Male,80,Over 30k
67,9,Male,40,30k or less
45,16,Male,45,Over 30k
22,6,Female,35,30k or less
25,13,Male,43,30k or less
61,10,Female,40,30k or less
31,10,Female,40,30k or less
31,2,Male,45,30k or less
38,10,Male,50,Over 30k
42,10,Female,40,30k or less
78,3,Male,36,30k or less
54,11,Male,40,Over 30k
26,13,Female,50,30k or less
30,9,Male,35,Over 30k
46,13,Male,40,Over 30k
26,13,Female,45,30k or less
30,9,Female,35,30k or less
25,10,Male,40,30k or less
32,13,Male,40,30k or less
25,9,Male,38,30k or less
51,7,Male,40,30k or less
24,13,Male,40,30k or less
22,10,Female,40,30k or less
28,9,Female,40,30k or less
29,7,Female,20,30k or less
26,13,Male,40,30k or less
41,13,Male,40,Over 30k
19,10,Female,35,30k or less
51,15,Male,50,Over 30k
29,9,Female,20,30k or less
33,13,Male,40,Over 30k
19,9,Female,8,30k or less
67,9,Male,20,30k or less
41,13,Male,45,Over 30k
29,14,Male,40,Over 30k
28,9,Male,40,30k or less
25,10,Male,40,30k or less
21,9,Male,36,30k or less
48,7,Female,31,30k or less
46,15,Male,60,Over 30k
35,10,Male,50,30k or less
35,13,Male,40,Over 30k
50,6,Male,40,30k or less
45,10,Male,40,30k or less
62,13,Female,40,30k or less
33,9,Male,40,30k or less
22,10,Female,30,30k or less
50,9,Male,48,Over 30k
25,7,Female,40,30k or less
44,10,Female,40,30k or less
26,9,Male,40,Over 30k
31,14,Female,50,Over 30k
56,9,Female,15,30k or less
49,4,Male,40,30k or less
49,8,Male,40,Over 30k
46,9,Female,43,30k or less
33,10,Male,40,30k or less
25,13,Female,30,30k or less
40,12,Female,40,Over 30k
72,4,Male,30,30k or less
32,14,Male,10,30k or less
44,13,Male,55,30k or less
48,9,Female,30,30k or less
17,6,Female,12,30k or less
22,9,Male,40,30k or less
17,7,Male,17,30k or less
49,15,Male,60,Over 30k
26,9,Male,50,30k or less
19,10,Male,10,30k or less
17,8,Female,16,30k or less
38,9,Male,40,30k or less
34,11,Male,40,30k or less
48,9,Male,42,Over 30k
63,14,Male,50,Over 30k
19,9,Female,40,30k or less
51,9,Female,43,30k or less
54,10,Male,40,Over 30k
42,4,Male,40,30k or less
20,10,Male,40,30k or less
37,13,Male,50,Over 30k
51,10,Male,40,30k or less
23,11,Female,40,30k or less
27,13,Female,40,30k or less
19,10,Male,16,30k or less
37,11,Male,42,Over 30k
29,9,Male,45,30k or less
22,13,Male,20,30k or less
60,11,Female,37,30k or less
35,7,Male,20,30k or less
45,11,Female,40,30k or less
43,10,Male,70,Over 30k
32,14,Female,38,30k or less
35,9,Male,42,30k or less
32,11,Female,40,30k or less
61,11,Male,40,Over 30k
20,6,Female,30,30k or less
42,13,Male,60,Over 30k
21,10,Female,35,30k or less
21,10,Female,20,30k or less
26,13,Female,40,30k or less
36,9,Male,60,Over 30k
24,13,Male,40,30k or less
47,13,Male,57,Over 30k
51,12,Male,30,30k or less
65,9,Female,40,30k or less
49,9,Male,25,30k or less
61,4,Female,40,30k or less
36,9,Male,35,30k or less
29,10,Male,35,30k or less
21,10,Male,40,30k or less
22,9,Female,40,30k or less
33,13,Male,65,Over 30k
37,13,Male,46,30k or less
35,12,Female,40,30k or less
17,6,Male,30,30k or less
37,9,Male,60,Over 30k
22,9,Female,45,30k or less
28,10,Male,40,Over 30k
42,10,Female,40,30k or less
26,10,Female,65,30k or less
45,7,Male,50,30k or less
32,13,Male,44,Over 30k
63,10,Female,43,30k or less
36,10,Male,55,Over 30k
45,9,Female,40,30k or less
34,15,Male,55,Over 30k
27,13,Male,60,30k or less
20,10,Female,20,30k or less
47,9,Male,56,Over 30k
46,4,Male,52,30k or less
28,10,Female,40,30k or less
45,9,Male,40,30k or less
32,6,Male,45,30k or less
30,8,Female,40,30k or less
58,16,Female,43,Over 30k
45,10,Male,30,30k or less
76,10,Male,40,30k or less
38,9,Female,40,30k or less
32,14,Male,40,30k or less
38,9,Male,50,30k or less
30,12,Female,36,30k or less
27,13,Male,50,30k or less
44,12,Male,30,30k or less
35,14,Male,50,Over 30k
51,10,Female,10,Over 30k
42,9,Male,40,30k or less
45,9,Male,40,30k or less
36,4,Male,40,30k or less
57,9,Male,40,Over 30k
27,9,Female,45,30k or less
29,13,Male,55,30k or less
38,13,Male,30,30k or less
29,9,Male,50,30k or less
18,10,Male,30,30k or less
19,8,Male,30,30k or less
25,12,Male,55,30k or less
34,14,Male,35,30k or less
37,10,Male,38,30k or less
37,9,Male,45,30k or less
18,9,Male,25,30k or less
24,11,Male,40,30k or less
17,8,Female,30,30k or less
35,13,Female,40,30k or less
31,11,Female,32,30k or less
29,12,Male,60,30k or less
49,9,Male,40,30k or less
71,13,Male,10,Over 30k
35,9,Male,40,30k or less
55,9,Male,50,30k or less
33,10,Female,18,30k or less
49,13,Male,45,Over 30k
32,9,Male,45,30k or less
63,7,Male,40,30k or less
39,14,Male,40,30k or less
30,14,Female,50,Over 30k
30,11,Male,40,30k or less
48,9,Male,40,Over 30k
57,13,Male,10,30k or less
56,6,Female,45,30k or less
43,13,Male,24,Over 30k
46,9,Male,60,30k or less
50,14,Female,65,30k or less
37,15,Male,50,Over 30k
41,9,Female,40,30k or less
38,10,Female,38,Over 30k
23,10,Female,40,30k or less
59,10,Male,50,Over 30k
47,10,Female,33,30k or less
29,11,Male,40,30k or less
35,13,Male,60,30k or less
24,10,Male,15,30k or less
22,9,Female,40,30k or less
24,9,Male,40,30k or less
40,14,Female,20,30k or less
58,13,Male,72,30k or less
39,9,Male,40,30k or less
45,10,Female,50,30k or less
25,9,Male,45,30k or less
69,16,Male,50,Over 30k
45,13,Male,45,Over 30k
27,8,Male,45,30k or less
28,10,Male,40,30k or less
27,10,Female,60,30k or less
41,9,Female,40,30k or less
18,9,Female,30,30k or less
44,13,Male,40,Over 30k
47,11,Female,45,Over 30k
36,9,Male,40,30k or less
33,9,Female,45,30k or less
39,9,Male,40,Over 30k
30,9,Male,40,30k or less
34,9,Male,40,Over 30k
62,14,Female,32,30k or less
21,10,Female,45,30k or less
43,9,Male,40,Over 30k
19,10,Female,40,30k or less
45,14,Male,40,Over 30k
46,14,Male,50,Over 30k
17,6,Male,15,30k or less
56,4,Male,40,Over 30k
23,9,Male,45,30k or less
51,9,Female,20,30k or less
19,10,Female,25,30k or less
33,9,Male,40,30k or less
32,9,Female,80,30k or less
52,9,Male,40,30k or less
36,10,Female,40,30k or less
34,9,Male,40,30k or less
26,9,Female,40,30k or less
35,10,Male,40,30k or less
58,13,Male,40,Over 30k
32,7,Male,50,30k or less
23,10,Female,40,30k or less
28,10,Male,40,30k or less
17,6,Male,20,30k or less
26,9,Female,40,30k or less
45,10,Male,35,30k or less
51,9,Female,40,30k or less
58,10,Male,60,30k or less
21,11,Female,40,30k or less
44,10,Female,40,30k or less
26,13,Female,50,30k or less
39,13,Male,40,30k or less
19,9,Male,40,30k or less
37,10,Male,40,30k or less
49,9,Male,32,30k or less
45,9,Female,40,30k or less
60,9,Female,40,30k or less
28,13,Male,40,30k or less
23,10,Male,30,30k or less
44,13,Female,45,30k or less
19,10,Male,12,30k or less
37,9,Male,40,Over 30k
41,9,Male,38,30k or less
44,12,Male,54,Over 30k
23,13,Female,40,30k or less
57,14,Male,20,30k or less
32,10,Male,99,30k or less
76,14,Female,15,30k or less
57,9,Female,30,30k or less
58,10,Female,40,30k or less
50,6,Male,40,30k or less
38,9,Female,25,30k or less
59,4,Male,20,30k or less
23,9,Male,40,30k or less
23,13,Female,40,30k or less
23,12,Male,20,30k or less
44,13,Male,40,Over 30k
30,9,Male,40,30k or less
28,9,Male,40,30k or less
46,10,Female,40,30k or less
34,1,Female,25,30k or less
26,10,Female,37,30k or less
39,9,Male,40,30k or less
28,10,Male,40,30k or less
59,14,Male,50,Over 30k
26,9,Male,45,30k or less
28,10,Male,24,30k or less
48,10,Male,40,30k or less
20,10,Female,30,30k or less
49,9,Male,40,Over 30k
37,13,Male,40,30k or less
18,8,Female,8,30k or less
61,9,Male,40,Over 30k
26,9,Male,48,30k or less
66,13,Male,12,30k or less
27,9,Female,40,30k or less
66,10,Male,7,30k or less
28,6,Female,15,30k or less
26,13,Female,40,30k or less
25,9,Female,40,30k or less
46,10,Male,48,30k or less
62,13,Male,40,30k or less
26,9,Male,60,30k or less
40,9,Female,40,30k or less
52,9,Male,40,30k or less
61,9,Male,12,30k or less
39,7,Male,40,30k or less
47,13,Male,48,30k or less
17,7,Male,25,30k or less
26,9,Male,45,30k or less
25,9,Male,40,30k or less
39,9,Male,16,30k or less
46,10,Male,40,30k or less
27,10,Female,20,30k or less
29,7,Female,5,30k or less
40,13,Male,40,30k or less
24,13,Male,40,30k or less
56,9,Male,40,Over 30k
25,12,Male,30,30k or less
36,10,Male,50,30k or less
26,9,Male,45,30k or less
37,9,Male,44,Over 30k
36,9,Male,40,30k or less
25,13,Male,60,30k or less
36,9,Female,40,30k or less
35,11,Male,40,30k or less
33,7,Male,40,30k or less
31,10,Male,46,30k or less
49,10,Male,22,30k or less
27,10,Female,40,30k or less
50,16,Male,23,30k or less
38,8,Female,50,30k or less
55,13,Male,40,30k or less
42,11,Female,30,30k or less
51,13,Male,50,Over 30k
30,9,Male,40,Over 30k
70,16,Male,20,Over 30k
40,6,Female,40,30k or less
43,13,Male,35,30k or less
24,9,Female,40,30k or less
22,4,Male,40,30k or less
38,13,Male,60,Over 30k
52,9,Male,40,30k or less
32,11,Male,50,Over 30k
33,11,Female,40,30k or less
21,9,Male,40,30k or less
27,10,Male,50,30k or less
31,9,Male,50,30k or less
61,13,Male,7,Over 30k
37,7,Male,40,30k or less
56,13,Male,40,Over 30k
37,10,Male,40,30k or less
26,9,Male,40,30k or less
31,10,Female,35,30k or less
52,6,Male,45,30k or less
40,10,Male,60,30k or less
21,9,Female,60,30k or less
63,6,Male,40,30k or less
30,9,Female,40,30k or less
50,13,Male,60,30k or less
41,14,Male,45,30k or less
39,13,Male,60,Over 30k
23,9,Female,48,30k or less
17,7,Female,20,30k or less
26,10,Female,42,30k or less
23,10,Male,50,30k or less
21,10,Female,12,30k or less
39,9,Male,55,30k or less
37,11,Male,40,30k or less
38,10,Female,20,30k or less
20,10,Male,35,30k or less
35,9,Male,40,30k or less
32,7,Female,15,30k or less
42,13,Male,60,Over 30k
32,6,Male,40,30k or less
27,10,Female,30,30k or less
53,13,Male,45,Over 30k
26,9,Male,40,30k or less
47,15,Male,45,Over 30k
23,10,Female,40,30k or less
70,10,Male,30,30k or less
41,13,Male,40,30k or less
43,14,Male,45,30k or less
64,9,Male,45,Over 30k
40,10,Male,45,30k or less
43,13,Male,35,30k or less
50,9,Male,48,30k or less
19,10,Female,30,30k or less
32,7,Male,40,30k or less
41,9,Male,40,Over 30k
20,10,Male,30,30k or less
45,9,Male,40,30k or less
24,12,Male,40,30k or less
43,13,Female,50,30k or less
28,9,Male,40,30k or less
35,9,Female,40,30k or less
36,9,Male,50,30k or less
38,9,Female,40,30k or less
32,13,Female,35,30k or less
50,9,Male,40,30k or less
34,9,Male,55,Over 30k
35,9,Male,40,30k or less
61,3,Male,40,30k or less
27,13,Male,38,30k or less
61,9,Female,40,30k or less
31,9,Male,40,Over 30k
31,13,Male,60,30k or less
20,9,Female,40,30k or less
35,8,Male,40,30k or less
51,9,Male,40,30k or less
18,7,Male,20,30k or less
59,9,Female,40,30k or less
21,9,Female,40,30k or less
22,6,Female,40,30k or less
49,9,Male,40,Over 30k
21,9,Female,40,30k or less
61,9,Male,40,30k or less
64,3,Male,40,30k or less
63,9,Male,40,30k or less
27,13,Female,40,30k or less
23,13,Female,30,30k or less
41,9,Female,45,30k or less
18,8,Male,25,30k or less
55,13,Male,40,Over 30k
24,13,Female,40,30k or less
30,15,Female,45,Over 30k
29,14,Male,60,30k or less
52,13,Male,40,Over 30k
57,10,Male,40,Over 30k
38,13,Female,45,30k or less
43,14,Female,50,Over 30k
61,10,Female,40,30k or less
51,9,Male,40,Over 30k
41,10,Male,40,Over 30k
19,10,Female,20,30k or less
59,10,Male,40,30k or less
32,13,Female,40,30k or less
31,9,Male,40,Over 30k
30,12,Male,48,30k or less
54,10,Male,40,30k or less
20,10,Female,10,30k or less
27,10,Female,40,30k or less
32,9,Male,48,30k or less
35,9,Female,40,30k or less
27,7,Male,45,30k or less
40,13,Male,46,Over 30k
34,11,Male,40,30k or less
34,12,Male,40,Over 30k
38,10,Female,25,30k or less
28,9,Male,40,30k or less
65,10,Male,27,30k or less
61,10,Male,16,30k or less
18,7,Female,25,30k or less
45,13,Female,40,30k or less
68,9,Female,20,30k or less
25,10,Male,50,30k or less
48,15,Male,13,30k or less
19,10,Female,40,30k or less
43,13,Female,50,Over 30k
54,13,Male,45,Over 30k
47,13,Male,50,30k or less
30,12,Male,40,30k or less
67,10,Male,8,30k or less
35,9,Female,40,30k or less
26,10,Male,18,30k or less
61,9,Male,40,30k or less
54,9,Male,32,30k or less
34,9,Female,25,30k or less
36,9,Male,40,30k or less
50,10,Male,40,Over 30k
28,7,Male,40,30k or less
22,9,Female,19,30k or less
58,7,Male,20,30k or less
62,13,Male,38,30k or less
28,10,Male,45,30k or less
33,13,Male,40,30k or less
54,13,Male,45,Over 30k
76,4,Male,30,30k or less
25,13,Female,25,30k or less
34,13,Male,50,Over 30k
40,13,Female,40,30k or less
22,7,Female,30,30k or less
17,7,Male,15,30k or less
55,10,Female,20,30k or less
51,10,Female,40,30k or less
44,13,Male,48,30k or less
65,6,Male,70,30k or less
54,9,Male,40,Over 30k
34,12,Male,40,30k or less
42,9,Male,40,30k or less
26,9,Male,70,30k or less
46,7,Female,40,30k or less
59,9,Male,40,30k or less
20,9,Male,50,30k or less
34,10,Male,45,Over 30k
51,9,Male,20,30k or less
34,10,Male,40,Over 30k
47,13,Female,50,30k or less
21,10,Male,20,30k or less
30,11,Male,49,30k or less
38,9,Male,60,30k or less
23,10,Female,35,30k or less
34,10,Male,48,Over 30k
22,8,Male,40,30k or less
31,9,Male,40,30k or less
50,9,Male,40,30k or less
23,9,Female,50,30k or less
35,9,Male,40,30k or less
28,9,Male,40,30k or less
27,10,Male,30,30k or less
46,13,Male,55,30k or less
27,9,Male,40,30k or less
25,6,Female,40,30k or less
34,10,Male,70,30k or less
33,9,Male,40,30k or less
36,10,Female,40,30k or less
30,4,Male,48,30k or less
23,10,Female,47,30k or less
29,13,Female,45,30k or less
19,8,Male,40,30k or less
20,10,Female,40,30k or less
52,9,Male,40,Over 30k
20,9,Male,40,30k or less
22,11,Female,40,30k or less
34,10,Male,55,Over 30k
60,10,Male,40,30k or less
19,7,Male,40,30k or less
59,9,Male,20,30k or less
36,9,Male,50,30k or less
49,4,Male,70,30k or less
25,9,Female,30,30k or less
50,7,Female,40,30k or less
44,12,Female,43,30k or less
28,9,Female,40,30k or less
33,10,Male,20,30k or less
40,13,Male,50,30k or less
56,10,Male,45,30k or less
56,10,Male,50,Over 30k
23,13,Male,42,30k or less
38,9,Female,40,30k or less
21,10,Female,10,30k or less
67,4,Male,24,30k or less
54,11,Male,40,30k or less
50,9,Female,40,30k or less
59,4,Male,40,30k or less
51,7,Female,40,30k or less
30,9,Female,29,30k or less
42,9,Male,40,Over 30k
64,9,Female,20,30k or less
61,13,Female,45,30k or less
26,13,Male,40,30k or less
78,10,Male,3,Over 30k
24,9,Male,50,30k or less
51,14,Male,50,Over 30k
46,9,Male,40,Over 30k
55,9,Male,60,30k or less
20,10,Male,40,30k or less
30,9,Male,50,30k or less
36,10,Male,30,30k or less
19,9,Female,20,30k or less
30,13,Male,40,Over 30k
31,12,Male,50,Over 30k
26,9,Male,96,30k or less
59,12,Male,35,Over 30k
53,9,Male,60,Over 30k
24,10,Female,40,30k or less
24,10,Male,54,30k or less
36,9,Female,50,30k or less
39,14,Male,50,Over 30k
53,9,Male,32,30k or less
75,9,Male,35,Over 30k
36,9,Male,50,Over 30k
46,10,Male,40,30k or less
29,9,Male,40,30k or less
60,5,Male,49,30k or less
58,9,Male,38,30k or less
67,9,Male,55,30k or less
39,10,Male,80,30k or less
37,10,Male,50,30k or less
54,10,Male,50,30k or less
63,15,Male,30,30k or less
47,7,Female,38,30k or less
23,13,Female,40,30k or less
49,7,Female,40,30k or less
23,9,Male,40,30k or less
19,10,Female,12,30k or less
44,14,Male,40,Over 30k
25,11,Female,40,30k or less
35,11,Male,40,30k or less
48,11,Male,40,30k or less
44,9,Female,40,30k or less
55,13,Female,25,30k or less
33,9,Male,50,30k or less
18,8,Male,20,30k or less
24,13,Female,20,30k or less
27,13,Male,45,30k or less
26,6,Male,40,30k or less
34,14,Male,40,Over 30k
41,14,Male,75,Over 30k
32,9,Male,50,30k or less
56,14,Male,40,Over 30k
44,10,Male,60,Over 30k
23,13,Male,40,30k or less
61,9,Male,50,30k or less
38,9,Female,35,30k or less
68,6,Male,16,30k or less
42,10,Male,40,30k or less
48,5,Female,20,30k or less
19,9,Female,40,30k or less
44,13,Male,40,Over 30k
30,7,Male,35,30k or less
44,13,Female,45,30k or less
24,9,Male,60,30k or less
34,9,Male,60,30k or less
30,13,Male,40,30k or less
45,13,Male,40,30k or less
22,11,Female,40,30k or less
49,10,Male,40,30k or less
39,12,Female,45,30k or less
39,9,Male,40,30k or less
34,10,Female,40,30k or less
52,10,Male,40,Over 30k
24,11,Female,40,30k or less
38,13,Male,45,Over 30k
19,7,Male,40,30k or less
24,9,Female,30,30k or less
25,12,Male,43,30k or less
71,4,Male,10,30k or less
27,9,Female,40,30k or less
28,11,Female,40,30k or less
18,7,Female,10,30k or less
49,9,Male,40,30k or less
36,9,Female,25,30k or less
57,9,Male,50,30k or less
17,6,Male,20,30k or less
30,9,Male,50,30k or less
41,6,Female,40,30k or less
26,9,Male,40,30k or less
61,6,Male,48,30k or less
50,10,Male,40,30k or less
24,9,Male,45,30k or less
44,7,Female,40,30k or less
38,14,Female,40,30k or less
61,4,Female,40,30k or less
25,13,Male,50,30k or less
34,9,Male,70,30k or less
38,10,Male,40,30k or less
42,9,Male,55,30k or less
17,6,Male,20,30k or less
48,4,Male,40,30k or less
38,14,Male,40,Over 30k
52,9,Male,50,Over 30k
41,9,Male,20,30k or less
45,3,Female,35,30k or less
19,10,Male,20,30k or less
39,13,Male,45,30k or less
42,10,Male,65,30k or less
17,7,Male,12,30k or less
30,12,Female,25,30k or less
61,14,Female,70,30k or less
60,9,Male,40,30k or less
57,9,Male,40,Over 30k
24,9,Male,48,30k or less
41,8,Male,84,Over 30k
42,9,Male,40,30k or less
34,13,Female,15,30k or less
22,5,Female,36,30k or less
47,9,Female,43,30k or less
30,9,Male,40,30k or less
38,13,Male,45,30k or less
31,9,Male,55,Over 30k
44,10,Female,45,Over 30k
34,9,Male,50,30k or less
31,10,Male,40,30k or less
68,10,Female,20,30k or less
42,13,Female,35,30k or less
37,9,Male,35,30k or less
36,9,Male,35,30k or less
38,10,Female,30,30k or less
72,9,Male,55,30k or less
19,10,Male,30,30k or less
30,12,Male,40,30k or less
41,10,Male,4,30k or less
29,13,Female,45,30k or less
24,13,Female,20,30k or less
46,15,Male,45,Over 30k
44,9,Male,60,Over 30k
17,6,Female,15,30k or less
35,11,Female,35,30k or less
38,9,Male,40,30k or less
36,5,Male,40,30k or less
24,7,Male,60,30k or less
38,13,Male,99,30k or less
30,9,Male,45,30k or less
36,11,Male,40,30k or less
27,10,Male,45,30k or less
27,12,Male,40,Over 30k
66,4,Male,30,30k or less
37,14,Female,40,Over 30k
17,7,Male,30,30k or less
19,10,Male,40,30k or less
57,3,Male,50,30k or less
54,14,Female,30,30k or less
21,10,Female,40,30k or less
43,9,Male,40,30k or less
50,9,Male,40,30k or less
38,7,Male,48,Over 30k
41,15,Female,38,30k or less
20,10,Female,40,30k or less
28,13,Female,15,30k or less
62,5,Male,35,30k or less
41,8,Female,40,30k or less
37,9,Male,45,30k or less
53,10,Male,30,30k or less
28,13,Male,50,Over 30k
23,14,Female,30,30k or less
46,9,Male,35,30k or less
28,9,Female,45,30k or less
50,6,Female,40,30k or less
84,4,Male,10,30k or less
48,15,Male,35,Over 30k
61,9,Female,20,30k or less
44,10,Male,42,30k or less
25,10,Male,35,30k or less
47,10,Female,40,30k or less
19,10,Female,15,30k or less
37,10,Male,17,30k or less
28,9,Female,40,30k or less
34,12,Female,40,Over 30k
32,10,Female,35,30k or less
24,10,Male,30,30k or less
22,10,Female,25,30k or less
30,10,Male,99,30k or less
56,14,Male,40,30k or less
30,13,Male,40,Over 30k
28,10,Female,26,30k or less
28,10,Male,45,30k or less
39,8,Male,40,30k or less
33,9,Male,40,Over 30k
37,9,Male,40,30k or less
71,3,Female,75,30k or less
30,10,Male,40,Over 30k
20,10,Female,40,30k or less
42,9,Male,45,30k or less
26,14,Female,40,30k or less
21,10,Female,16,30k or less
37,9,Female,40,30k or less
36,13,Female,40,30k or less
25,9,Female,40,30k or less
38,13,Male,50,Over 30k
29,9,Male,40,30k or less
20,10,Male,38,30k or less
32,9,Male,50,30k or less
24,12,Male,20,30k or less
59,9,Male,40,Over 30k
56,13,Male,40,Over 30k
40,9,Male,84,30k or less
35,13,Male,40,Over 30k
24,10,Female,20,30k or less
61,9,Male,40,30k or less
20,10,Female,20,30k or less
36,9,Female,40,30k or less
45,13,Female,40,30k or less
22,13,Female,40,30k or less
34,9,Male,40,30k or less
24,7,Male,40,30k or less
42,5,Male,35,30k or less
23,13,Male,25,30k or less
40,10,Female,40,30k or less
55,9,Female,40,30k or less
28,9,Male,43,30k or less
55,15,Male,60,Over 30k
47,14,Male,40,Over 30k
54,14,Male,52,Over 30k
32,7,Female,60,30k or less
38,12,Male,40,Over 30k
61,10,Female,40,30k or less
26,9,Female,32,30k or less
19,10,Male,50,30k or less
40,6,Male,40,30k or less
43,13,Male,40,Over 30k
39,9,Male,40,30k or less
38,10,Male,45,Over 30k
36,10,Female,40,30k or less
49,10,Male,50,30k or less
41,10,Female,40,30k or less
60,4,Female,40,30k or less
35,13,Male,70,30k or less
36,13,Female,40,30k or less
51,9,Male,40,Over 30k
51,9,Male,40,30k or less
33,10,Male,25,30k or less
50,9,Male,40,30k or less
38,8,Male,40,Over 30k
18,9,Female,35,30k or less
26,9,Male,40,30k or less
21,10,Female,47,30k or less
26,9,Male,52,30k or less
30,9,Female,40,Over 30k
39,10,Female,20,30k or less
33,9,Male,40,30k or less
42,10,Male,38,30k or less
28,15,Female,50,30k or less
20,9,Male,35,30k or less
36,10,Male,40,30k or less
39,12,Male,40,Over 30k
52,9,Male,40,30k or less
27,9,Male,40,30k or less
45,9,Female,50,30k or less
21,5,Male,40,30k or less
25,9,Female,40,30k or less
24,10,Female,25,30k or less
51,10,Male,24,30k or less
45,9,Female,38,30k or less
59,6,Male,50,30k or less
41,9,Male,40,30k or less
23,13,Female,40,30k or less
43,10,Male,45,30k or less
17,7,Male,20,30k or less
42,11,Male,40,30k or less
43,9,Male,40,30k or less
61,9,Male,40,Over 30k
28,9,Male,40,30k or less
47,9,Female,60,30k or less
21,4,Male,40,30k or less
39,10,Male,40,30k or less
57,5,Male,40,30k or less
27,13,Male,40,30k or less
21,10,Female,12,30k or less
51,10,Male,50,Over 30k
35,13,Female,40,30k or less
19,10,Male,12,30k or less
34,10,Female,35,30k or less
33,9,Female,32,30k or less
36,9,Male,40,30k or less
33,13,Male,35,30k or less
60,13,Male,40,30k or less
47,9,Female,40,30k or less
42,9,Male,75,Over 30k
34,10,Male,65,Over 30k
21,9,Female,32,30k or less
30,14,Male,15,Over 30k
53,14,Female,50,Over 30k
37,13,Male,40,30k or less
27,9,Female,40,30k or less
31,13,Male,40,30k or less
30,10,Female,40,30k or less
33,9,Male,45,30k or less
41,10,Male,40,30k or less
23,10,Male,30,30k or less
65,10,Female,40,30k or less
30,9,Female,40,30k or less
30,10,Male,40,30k or less
42,9,Male,40,30k or less
62,11,Female,45,Over 30k
50,13,Male,20,Over 30k
27,10,Male,40,30k or less
35,10,Male,40,30k or less
55,10,Male,6,Over 30k
56,13,Male,48,Over 30k
21,11,Female,40,30k or less
46,9,Male,50,30k or less
23,13,Female,38,30k or less
43,14,Female,45,30k or less
40,9,Male,55,30k or less
59,13,Male,50,Over 30k
36,11,Female,40,30k or less
33,9,Male,40,30k or less
20,9,Male,40,30k or less
21,9,Male,35,30k or less
59,6,Female,40,30k or less
42,14,Male,50,Over 30k
62,9,Female,43,30k or less
54,9,Male,40,30k or less
35,4,Female,30,30k or less
36,12,Female,40,30k or less
21,9,Female,45,30k or less
30,9,Female,14,30k or less
46,10,Male,40,Over 30k
21,10,Male,64,30k or less
39,9,Male,40,30k or less
54,9,Female,43,30k or less
23,9,Male,40,30k or less
62,6,Female,30,30k or less
28,10,Male,35,30k or less
28,9,Male,40,30k or less
35,12,Male,40,30k or less
19,10,Female,40,30k or less
27,9,Male,35,30k or less
54,2,Male,50,30k or less
19,9,Female,35,30k or less
27,10,Female,30,30k or less
35,12,Female,35,30k or less
66,5,Male,40,30k or less
19,10,Female,20,30k or less
30,9,Male,40,Over 30k
32,13,Male,40,30k or less
31,10,Female,40,30k or less
26,11,Male,65,30k or less
44,10,Female,25,30k or less
52,13,Male,50,Over 30k
